"","X","PID","Date","Time","PosSrc","Latitude","Longitude"
"12430",12430,137125,"Saturday, Month 1, day No.28","8:57:29 PM","GPS",0.0860233566657769,-0.0252971380577094
"12431",12431,137125,"Saturday, Month 1, day No.28","8:58:30 PM","GPS",0.0857043566657794,-0.0196181380577087
"12432",12432,137125,"Saturday, Month 1, day No.28","8:59:34 PM","GPS",0.084537356665777,-0.0131511380577081
"12433",12433,137125,"Saturday, Month 1, day No.28","9:00:40 PM","GPS",0.0849803566657741,-0.0113491380577102
"12434",12434,137125,"Saturday, Month 1, day No.28","9:01:47 PM","GPS",0.0850243566657767,-0.0113941380577103
"12435",12435,137125,"Saturday, Month 1, day No.28","9:02:50 PM","GPS",0.0849843566657782,-0.0113651380577124
"12436",12436,137125,"Saturday, Month 1, day No.28","9:03:55 PM","GPS",0.0849933566657768,-0.0113281380577206
"12437",12437,137125,"Saturday, Month 1, day No.28","9:04:55 PM","GPS",0.0849763566657771,-0.0114731380577098
"12438",12438,137125,"Saturday, Month 1, day No.28","9:05:55 PM","GPS",0.084968356665776,-0.0113971380577169
"12439",12439,137125,"Saturday, Month 1, day No.28","9:06:56 PM","GPS",0.0849963566657763,-0.0113211380577098
"12440",12440,137125,"Saturday, Month 1, day No.28","9:08:03 PM","GPS",0.085011356665774,-0.0113471380577153
"12441",12441,137125,"Saturday, Month 1, day No.28","9:09:07 PM","GPS",0.085009356665779,-0.0113151380577108
"12442",12442,137125,"Saturday, Month 1, day No.28","9:10:11 PM","GPS",0.085013356665776,-0.0113421380577137
"12443",12443,137125,"Saturday, Month 1, day No.28","9:11:13 PM","GPS",0.0849973566657738,-0.0113411380577162
"12444",12444,137125,"Saturday, Month 1, day No.28","9:12:15 PM","GPS",0.0849923566657793,-0.0112861380577129
"12445",12445,137125,"Saturday, Month 1, day No.28","9:13:17 PM","GPS",0.0849973566657738,-0.0113381380577096
"12446",12446,137125,"Saturday, Month 1, day No.28","9:14:20 PM","GPS",0.0849933566657768,-0.0113081380577142
"12447",12447,137125,"Saturday, Month 1, day No.28","9:15:23 PM","GPS",0.0850083566657744,-0.0113661380577099
"12448",12448,137125,"Saturday, Month 1, day No.28","9:16:26 PM","GPS",0.0850083566657744,-0.0113051380577076
"12449",12449,137125,"Saturday, Month 1, day No.28","9:17:28 PM","GPS",0.0850143566657735,-0.0113661380577099
"12450",12450,137125,"Saturday, Month 1, day No.28","9:18:31 PM","GPS",0.085013356665776,-0.011331138057713
"12451",12451,137125,"Saturday, Month 1, day No.28","9:19:34 PM","GPS",0.0850103566657765,-0.0113501380577077
"12452",12452,137125,"Saturday, Month 1, day No.28","9:20:39 PM","GPS",0.0850053566657749,-0.0113051380577076
"12453",12453,137125,"Saturday, Month 1, day No.28","9:21:42 PM","GPS",0.0850123566657786,-0.0113101380577092
"12454",12454,137125,"Saturday, Month 1, day No.28","9:22:45 PM","GPS",0.0849943566657743,-0.0112901380577171
"12455",12455,137125,"Saturday, Month 1, day No.28","9:23:50 PM","GPS",0.0849923566657793,-0.0113111380577067
"12456",12456,137125,"Saturday, Month 1, day No.28","9:24:53 PM","GPS",0.085007356665777,-0.0113681380577191
"12457",12457,137125,"Saturday, Month 1, day No.28","9:25:55 PM","GPS",0.0850023566657754,-0.0113211380577098
"12458",12458,137125,"Saturday, Month 1, day No.28","9:27:01 PM","GPS",0.0849993566657758,-0.0113411380577162
"12459",12459,137125,"Saturday, Month 1, day No.28","9:29:13 PM","GPS",0.0849993566657758,-0.0113101380577092
"12460",12460,137125,"Saturday, Month 1, day No.28","9:30:30 PM","GPS",0.0849803566657741,-0.0113151380577108
"12461",12461,137125,"Saturday, Month 1, day No.28","9:31:30 PM","GPS",0.0850263566657787,-0.0113751380577156
"12462",12462,137125,"Saturday, Month 1, day No.28","9:32:31 PM","GPS",0.0850263566657787,-0.0113751380577156
"12463",12463,137125,"Saturday, Month 1, day No.28","9:33:32 PM","GPS",0.0850263566657787,-0.0113751380577156
"12464",12464,137125,"Saturday, Month 1, day No.28","9:34:36 PM","GPS",0.0850233566657792,-0.0113791380577197
"12465",12465,137125,"Saturday, Month 1, day No.28","9:35:41 PM","GPS",0.0850283566657737,-0.0113681380577191
"12466",12466,137125,"Saturday, Month 1, day No.28","9:40:34 PM","GPS",0.0850163566657756,-0.0113351380577171
"12467",12467,137125,"Saturday, Month 1, day No.28","9:42:22 PM","GPS",0.0850283566657737,-0.0113661380577099
"12468",12468,137125,"Saturday, Month 1, day No.28","9:43:23 PM","GPS",0.0850103566657765,-0.0113431380577111
"12469",12469,137125,"Saturday, Month 1, day No.28","9:46:35 PM","GPS",0.0850143566657735,-0.0113851380577188
"12470",12470,137125,"Saturday, Month 1, day No.28","9:49:05 PM","GPS",0.0850293566657783,-0.0113531380577143
"12471",12471,137125,"Saturday, Month 1, day No.28","9:52:21 PM","GPS",0.0850063566657795,-0.0114141380577166
"12472",12472,137125,"Saturday, Month 1, day No.28","9:54:43 PM","GPS",0.0850303566657757,-0.0113361380577146
"12473",12473,137125,"Saturday, Month 1, day No.28","9:55:45 PM","GPS",0.0850253566657742,-0.0114121380577075
"12474",12474,137125,"Saturday, Month 1, day No.28","9:59:36 PM","GPS",0.0850393566657743,-0.0113941380577103
"12475",12475,137125,"Saturday, Month 1, day No.28","10:02:11 PM","GPS",0.0850283566657737,-0.0113711380577115
"12476",12476,137125,"Saturday, Month 1, day No.28","10:03:16 PM","GPS",0.0850323566657778,-0.011333138057708
"12477",12477,137125,"Saturday, Month 1, day No.28","10:19:02 PM","GPS",0.0850103566657765,-0.0113661380577099
"12478",12478,137125,"Saturday, Month 1, day No.28","10:20:31 PM","GPS",0.0850023566657754,-0.011370138057714
"12479",12479,137125,"Saturday, Month 1, day No.28","10:22:00 PM","GPS",0.0849983566657784,-0.0113811380577147
"12480",12480,137125,"Saturday, Month 1, day No.28","10:23:04 PM","GPS",0.0850013566657779,-0.011364138057715
"12481",12481,137125,"Saturday, Month 1, day No.28","10:24:21 PM","GPS",0.0850363566657748,-0.0113281380577206
"12482",12482,137125,"Saturday, Month 1, day No.28","10:28:57 PM","GPS",0.0850243566657767,-0.0113661380577099
"12483",12483,137125,"Saturday, Month 1, day No.28","10:29:59 PM","GPS",0.0850293566657783,-0.0113581380577159
"12484",12484,137125,"Saturday, Month 1, day No.28","10:30:59 PM","GPS",0.0850243566657767,-0.0113631380577175
"12485",12485,137125,"Saturday, Month 1, day No.28","10:32:01 PM","GPS",0.0850183566657776,-0.011370138057714
"12486",12486,137125,"Saturday, Month 1, day No.28","10:33:09 PM","GPS",0.0850193566657751,-0.0113411380577162
"12487",12487,137125,"Saturday, Month 1, day No.28","10:35:11 PM","GPS",0.0850083566657744,-0.0113891380577087
"12488",12488,137125,"Saturday, Month 1, day No.28","10:37:07 PM","GPS",0.0850043566657774,-0.011333138057708
"12489",12489,137125,"Saturday, Month 1, day No.28","10:45:56 PM","GPS",0.085011356665774,-0.0113441380577086
"12490",12490,137125,"Saturday, Month 1, day No.28","10:46:59 PM","GPS",0.0851173566657764,-0.0113271380577089
"12491",12491,137125,"Saturday, Month 1, day No.28","10:55:27 PM","GPS",0.0850353566657773,-0.0113531380577143
"12492",12492,137125,"Saturday, Month 1, day No.28","10:57:53 PM","GPS",0.0850043566657774,-0.0113791380577197
"12493",12493,137125,"Saturday, Month 1, day No.28","11:01:26 PM","GPS",0.0850193566657751,-0.011333138057708
"12494",12494,137125,"Saturday, Month 1, day No.28","11:02:28 PM","GPS",0.0850183566657776,-0.0113841380577071
"12495",12495,137125,"Saturday, Month 1, day No.28","11:03:30 PM","GPS",0.0850193566657751,-0.0113581380577159
"12496",12496,137125,"Saturday, Month 1, day No.28","11:04:32 PM","GPS",0.0850413566657764,-0.0113691380577166
"12497",12497,137125,"Saturday, Month 1, day No.28","11:06:02 PM","GPS",0.0850323566657778,-0.0113561380577067
"12498",12498,137125,"Saturday, Month 1, day No.28","11:08:12 PM","GPS",0.0850153566657781,-0.0113031380577127
"12499",12499,137125,"Saturday, Month 1, day No.28","11:09:39 PM","GPS",0.0850413566657764,-0.011378138057708
"12500",12500,137125,"Saturday, Month 1, day No.28","11:18:13 PM","GPS",0.0850353566657773,-0.01136213805772
"12501",12501,137125,"Saturday, Month 1, day No.28","11:19:14 PM","GPS",0.0850283566657737,-0.0113911380577179
"12502",12502,137125,"Saturday, Month 1, day No.28","11:20:18 PM","GPS",0.0849773566657746,-0.0113771380577106
"12503",12503,137125,"Saturday, Month 1, day No.28","11:21:20 PM","GPS",0.0849733566657775,-0.0114251380577173
"12504",12504,137125,"Saturday, Month 1, day No.28","11:22:22 PM","GPS",0.0849603566657748,-0.0113861380577163
"12505",12505,137125,"Saturday, Month 1, day No.28","11:23:24 PM","GPS",0.0849813566657787,-0.0113011380577177
"12506",12506,137125,"Saturday, Month 1, day No.28","11:24:26 PM","GPS",0.084974356665775,-0.0113081380577142
"12507",12507,137125,"Saturday, Month 1, day No.28","11:25:28 PM","GPS",0.0849773566657746,-0.0113071380577168
"12508",12508,137125,"Saturday, Month 1, day No.28","11:26:30 PM","GPS",0.0849793566657766,-0.0113491380577102
"12509",12509,137125,"Saturday, Month 1, day No.28","11:27:33 PM","GPS",0.0849933566657768,-0.0113461380577178
"12510",12510,137125,"Saturday, Month 1, day No.28","11:28:35 PM","GPS",0.0849863566657731,-0.0112871380577104
"12511",12511,137125,"Saturday, Month 1, day No.28","11:29:37 PM","GPS",0.084968356665776,-0.0113171380577199
"12512",12512,137125,"Saturday, Month 1, day No.28","11:30:39 PM","GPS",0.0849813566657787,-0.0113241380577165
"12513",12513,137125,"Saturday, Month 1, day No.28","11:31:41 PM","GPS",0.0849753566657796,-0.0113451380577203
"12514",12514,137125,"Saturday, Month 1, day No.28","11:32:43 PM","GPS",0.0849933566657768,-0.0113181380577174
"12515",12515,137125,"Saturday, Month 1, day No.28","11:33:45 PM","GPS",0.0849653566657764,-0.011333138057708
"12516",12516,137125,"Saturday, Month 1, day No.28","11:34:47 PM","GPS",0.0849873566657777,-0.011292138057712
"12517",12517,137125,"Saturday, Month 1, day No.28","11:35:49 PM","GPS",0.0849803566657741,-0.0113561380577067
"12518",12518,137125,"Saturday, Month 1, day No.28","11:36:51 PM","GPS",0.0849893566657798,-0.0113371380577121
"12519",12519,137125,"Saturday, Month 1, day No.28","11:37:53 PM","GPS",0.0849803566657741,-0.0113691380577166
"12520",12520,137125,"Saturday, Month 1, day No.28","11:38:55 PM","GPS",0.0849733566657775,-0.0113681380577191
"12521",12521,137125,"Saturday, Month 1, day No.28","11:39:57 PM","GPS",0.0849763566657771,-0.0113341380577197
"12522",12522,137125,"Saturday, Month 1, day No.28","11:40:59 PM","GPS",0.0849773566657746,-0.0113291380577181
"12523",12523,137125,"Saturday, Month 1, day No.28","11:42:02 PM","GPS",0.0849613566657794,-0.0113521380577168
"12524",12524,137125,"Saturday, Month 1, day No.28","11:43:04 PM","GPS",0.0849733566657775,-0.0113151380577108
"12525",12525,137125,"Saturday, Month 1, day No.28","11:44:07 PM","GPS",0.0849773566657746,-0.011331138057713
"12526",12526,137125,"Saturday, Month 1, day No.28","11:45:10 PM","GPS",0.0849733566657775,-0.0113151380577108
"12527",12527,137125,"Saturday, Month 1, day No.28","11:46:13 PM","GPS",0.0849663566657739,-0.0113221380577073
"12528",12528,137125,"Saturday, Month 1, day No.28","11:47:15 PM","GPS",0.0849823566657761,-0.0112961380577161
"12529",12529,137125,"Saturday, Month 1, day No.28","11:48:17 PM","GPS",0.084968356665776,-0.0113371380577121
"12530",12530,137125,"Saturday, Month 1, day No.28","11:49:20 PM","GPS",0.0849883566657752,-0.0113101380577092
"12531",12531,137125,"Saturday, Month 1, day No.28","11:50:22 PM","GPS",0.0849673566657785,-0.0112891380577196
"12532",12532,137125,"Saturday, Month 1, day No.28","11:51:24 PM","GPS",0.0849923566657793,-0.0113481380577127
"12533",12533,137125,"Saturday, Month 1, day No.28","11:52:26 PM","GPS",0.0849753566657796,-0.0113201380577124
"12534",12534,137125,"Saturday, Month 1, day No.28","11:53:28 PM","GPS",0.0849783566657791,-0.0112801380577139
"12535",12535,137125,"Saturday, Month 1, day No.28","11:54:30 PM","GPS",0.0849903566657773,-0.0113381380577096
"12536",12536,137125,"Saturday, Month 1, day No.28","11:55:32 PM","GPS",0.0849603566657748,-0.0112741380577148
"12537",12537,137125,"Saturday, Month 1, day No.28","11:56:38 PM","GPS",0.084964356665779,-0.0113281380577206
"12538",12538,137125,"Saturday, Month 1, day No.28","11:57:42 PM","GPS",0.0849583566657799,-0.0113001380577202
"12539",12539,137125,"Saturday, Month 1, day No.28","11:58:47 PM","GPS",0.0849753566657796,-0.0113821380577122
"12540",12540,137125,"Saturday, Month 1, day No.28","11:59:49 PM","GPS",0.0849853566657757,-0.0113791380577197
"12541",12541,137125,"Sunday, Month 1, day No.29","12:00:51 AM","GPS",0.0849603566657748,-0.011372138057709
"12542",12542,137125,"Sunday, Month 1, day No.29","12:01:53 AM","GPS",0.0849803566657741,-0.0113561380577067
"12543",12543,137125,"Sunday, Month 1, day No.29","12:02:55 AM","GPS",0.084964356665779,-0.0112901380577171
"12544",12544,137125,"Sunday, Month 1, day No.29","12:03:57 AM","GPS",0.0849873566657777,-0.011333138057708
"12545",12545,137125,"Sunday, Month 1, day No.29","12:04:59 AM","GPS",0.0849653566657764,-0.0113121380577184
"12546",12546,137125,"Sunday, Month 1, day No.29","12:06:01 AM","GPS",0.0849583566657799,-0.0113491380577102
"12547",12547,137125,"Sunday, Month 1, day No.29","12:07:03 AM","GPS",0.0849623566657769,-0.01136213805772
"12548",12548,137125,"Sunday, Month 1, day No.29","12:08:05 AM","GPS",0.0849593566657774,-0.0113001380577202
"12549",12549,137125,"Sunday, Month 1, day No.29","12:09:07 AM","GPS",0.0849713566657755,-0.0113261380577114
"12550",12550,137125,"Sunday, Month 1, day No.29","12:10:09 AM","GPS",0.084964356665779,-0.0112781380577189
"12551",12551,137125,"Sunday, Month 1, day No.29","12:11:11 AM","GPS",0.0849713566657755,-0.0113611380577083
"12552",12552,137125,"Sunday, Month 1, day No.29","12:12:13 AM","GPS",0.0849473566657792,-0.0113661380577099
"12553",12553,137125,"Sunday, Month 1, day No.29","12:13:15 AM","GPS",0.0849633566657744,-0.0113371380577121
"12554",12554,137125,"Sunday, Month 1, day No.29","12:14:17 AM","GPS",0.0849733566657775,-0.0113491380577102
"12555",12555,137125,"Sunday, Month 1, day No.29","12:15:19 AM","GPS",0.0849663566657739,-0.0113031380577127
"12556",12556,137125,"Sunday, Month 1, day No.29","12:16:21 AM","GPS",0.0849713566657755,-0.0113711380577115
"12557",12557,137125,"Sunday, Month 1, day No.29","12:17:23 AM","GPS",0.0849733566657775,-0.0113901380577204
"12558",12558,137125,"Sunday, Month 1, day No.29","12:18:25 AM","GPS",0.0849513566657762,-0.0113591380577134
"12559",12559,137125,"Sunday, Month 1, day No.29","12:19:27 AM","GPS",0.0849713566657755,-0.011323138057719
"12560",12560,137125,"Sunday, Month 1, day No.29","12:20:29 AM","GPS",0.0849543566657758,-0.011364138057715
"12561",12561,137125,"Sunday, Month 1, day No.29","12:21:31 AM","GPS",0.0849623566657769,-0.0113851380577188
"12562",12562,137125,"Sunday, Month 1, day No.29","12:22:33 AM","GPS",0.0849663566657739,-0.0113101380577092
"12563",12563,137125,"Sunday, Month 1, day No.29","12:23:35 AM","GPS",0.0849663566657739,-0.011339138057707
"12564",12564,137125,"Sunday, Month 1, day No.29","12:24:37 AM","GPS",0.0849673566657785,-0.0113201380577124
"12565",12565,137125,"Sunday, Month 1, day No.29","12:25:39 AM","GPS",0.0849593566657774,-0.0113261380577114
"12566",12566,137125,"Sunday, Month 1, day No.29","12:26:41 AM","GPS",0.0849603566657748,-0.0113301380577155
"12567",12567,137125,"Sunday, Month 1, day No.29","12:27:43 AM","GPS",0.0849733566657775,-0.011323138057719
"12568",12568,137125,"Sunday, Month 1, day No.29","12:28:44 AM","GPS",0.0849763566657771,-0.011331138057713
"12569",12569,137125,"Sunday, Month 1, day No.29","12:29:46 AM","GPS",0.0849553566657733,-0.0112971380577136
"12570",12570,137125,"Sunday, Month 1, day No.29","12:30:48 AM","GPS",0.0849833566657736,-0.0112911380577145
"12571",12571,137125,"Sunday, Month 1, day No.29","12:31:50 AM","GPS",0.0849753566657796,-0.0113441380577086
"12572",12572,137125,"Sunday, Month 1, day No.29","12:32:52 AM","GPS",0.0849533566657783,-0.0112961380577161
"12573",12573,137125,"Sunday, Month 1, day No.29","12:33:54 AM","GPS",0.0849513566657762,-0.0113821380577122
"12574",12574,137125,"Sunday, Month 1, day No.29","12:34:56 AM","GPS",0.0849513566657762,-0.0113401380577187
"12575",12575,137125,"Sunday, Month 1, day No.29","12:35:58 AM","GPS",0.084968356665776,-0.0113571380577184
"12576",12576,137125,"Sunday, Month 1, day No.29","12:37:00 AM","GPS",0.0849593566657774,-0.011372138057709
"12577",12577,137125,"Sunday, Month 1, day No.29","12:38:02 AM","GPS",0.0849693566657734,-0.0114191380577182
"12578",12578,137125,"Sunday, Month 1, day No.29","12:39:04 AM","GPS",0.0849573566657753,-0.011378138057708
"12579",12579,137125,"Sunday, Month 1, day No.29","12:40:06 AM","GPS",0.084974356665775,-0.0113321380577105
"12580",12580,137125,"Sunday, Month 1, day No.29","12:41:08 AM","GPS",0.0849483566657767,-0.0113171380577199
"12581",12581,137125,"Sunday, Month 1, day No.29","12:42:10 AM","GPS",0.0849813566657787,-0.0113381380577096
"12582",12582,137125,"Sunday, Month 1, day No.29","12:43:12 AM","GPS",0.084968356665776,-0.0113211380577098
"12583",12583,137125,"Sunday, Month 1, day No.29","12:44:14 AM","GPS",0.084970356665778,-0.0113511380577194
"12584",12584,137125,"Sunday, Month 1, day No.29","12:45:16 AM","GPS",0.0849483566657767,-0.0113071380577168
"12585",12585,137125,"Sunday, Month 1, day No.29","12:46:18 AM","GPS",0.084935356665774,-0.0114041380577135
"12586",12586,137125,"Sunday, Month 1, day No.29","12:47:20 AM","GPS",0.0849493566657742,-0.0113551380577093
"12587",12587,137125,"Sunday, Month 1, day No.29","12:48:22 AM","GPS",0.0849603566657748,-0.0113401380577187
"12588",12588,137125,"Sunday, Month 1, day No.29","12:49:24 AM","GPS",0.0849443566657797,-0.0113141380577133
"12589",12589,137125,"Sunday, Month 1, day No.29","12:50:26 AM","GPS",0.0849543566657758,-0.0113171380577199
"12590",12590,137125,"Sunday, Month 1, day No.29","12:51:28 AM","GPS",0.0849793566657766,-0.0113161380577083
"12591",12591,137125,"Sunday, Month 1, day No.29","12:52:30 AM","GPS",0.0849463566657747,-0.0113671380577074
"12592",12592,137125,"Sunday, Month 1, day No.29","12:53:32 AM","GPS",0.084970356665778,-0.0112971380577136
"12593",12593,137125,"Sunday, Month 1, day No.29","12:54:34 AM","GPS",0.0849823566657761,-0.011323138057719
"12594",12594,137125,"Sunday, Month 1, day No.29","12:55:36 AM","GPS",0.0849663566657739,-0.0113221380577073
"12595",12595,137125,"Sunday, Month 1, day No.29","12:56:38 AM","GPS",0.0849823566657761,-0.0113211380577098
